-9	0.013938
104	0.014000
165	0.014063
174	0.014125
165	0.014188
121	0.014250
182	0.014313
226	0.014375
78	0.014438
43	0.014500
26	0.014563
121	0.014625
95	0.014687
-44	0.014750
-70	0.014812
8	0.014875
121	0.014937
-27	0.015000
-114	0.015062
-114	0.015125
8	0.015187
130	0.015250
191	0.015312
209	0.015375
182	0.015437
156	0.015500
191	0.015562
365	0.015625
304	0.015688
270	0.015750
304	0.015813
226	0.015875
156	0.015938
113	0.016000
78	0.016063
148	0.016125
130	0.016188
-79	0.016250
34	0.016313
95	0.016375
52	0.016438
69	0.016500
17	0.016563
0	0.016625
52	0.016688
-9	0.016750
-70	0.016813
-18	0.016875
-9	0.016938
-35	0.017000
-18	0.017063
-122	0.017125
-122	0.017188
-27	0.017250
-27	0.017313
-61	0.017375
-27	0.017438
34	0.017500
78	0.017563
165	0.017625
43	0.017687
121	0.017750
287	0.017812
400	0.017875
278	0.017937
156	0.018000
217	0.018062
252	0.018125
313	0.018187
226	0.018250
226	0.018312
209	0.018375
52	0.018437
69	0.018500
121	0.018562
-53	0.018625
-79	0.018687
-70	0.018750
-114	0.018812
-61	0.018875
-96	0.018937
-105	0.019000
-79	0.019062
-166	0.019125
-122	0.019187
-35	0.019250
-149	0.019312
-149	0.019375
-53	0.019437
8	0.019500
8	0.019563
95	0.019625
148	0.019688
165	0.019750
165	0.019813
165	0.019875
156	0.019938
156	0.020000
252	0.020063
235	0.020125
235	0.020188
270	0.020250
261	0.020313
243	0.020375
383	0.020438
426	0.020500
209	0.020563
217	0.020625
287	0.020688
200	0.020750
34	0.020813
8	0.020875
69	0.020938
8	0.021000
121	0.021063
182	0.021125
104	0.021188
8	0.021250
-9	0.021313
148	0.021375
130	0.021438
-18	0.021500
-27	0.021562
-70	0.021625
-61	0.021687
-53	0.021750
-44	0.021812
-9	0.021875
-53	0.021937
-157	0.022000
-236	0.022062
-227	0.022125
-166	0.022187
-288	0.022250
-244	0.022312
-53	0.022375
-149	0.022437
-114	0.022500
26	0.022562
-53	0.022625
-53	0.022687
95	0.022750
270	0.022812
243	0.022875
104	0.022937
113	0.023000
156	0.023062
209	0.023125
270	0.023187
217	0.023250
130	0.023312
182	0.023375
243	0.023438
296	0.023500
357	0.023563
339	0.023625
339	0.023688
348	0.023750
313	0.023813
348	0.023875
243	0.023938
217	0.024000
148	0.024063
78	0.024125
78	0.024188
34	0.024250
-96	0.024313
-131	0.024375
0	0.024438
-70	0.024500
-35	0.024563
-70	0.024625
-210	0.024688
-88	0.024750
-70	0.024813
26	0.024875
87	0.024938
52	0.025000
69	0.025063
8	0.025125
43	0.025188
113	0.025250
43	0.025313
17	0.025375
113	0.025437
52	0.025500
-18	0.025562
69	0.025625
148	0.025687
165	0.025750
78	0.025812
8	0.025875
52	0.025937
191	0.026000
191	0.026062
52	0.026125
52	0.026187
200	0.026250
209	0.026312
165	0.026375
209	0.026437
191	0.026500
261	0.026562
165	0.026625
156	0.026687
304	0.026750
191	0.026812
69	0.026875
43	0.026937
-70	0.027000
-105	0.027062
-149	0.027125
-70	0.027187
-27	0.027250
-35	0.027312
-131	0.027375
-175	0.027438
-53	0.027500
-140	0.027563
-79	0.027625
34	0.027688
-44	0.027750
-183	0.027813
-35	0.027875
-61	0.027938
-79	0.028000
-157	0.028063
-166	0.028125
-140	0.028188
-262	0.028250
-297	0.028313
-131	0.028375
26	0.028438
-44	0.028500
8	0.028563
156	0.028625
226	0.028688
182	0.028750
226	0.028813
235	0.028875
313	0.028938
148	0.029000
43	0.029063
34	0.029125
17	0.029188
17	0.029250
8	0.029312
60	0.029375
69	0.029437
26	0.029500
-18	0.029562
-18	0.029625
-53	0.029687
-44	0.029750
-44	0.029812
0	0.029875
-44	0.029937
-9	0.030000
182	0.030062
34	0.030125
8	0.030187
-53	0.030250
-70	0.030312
17	0.030375
-44	0.030437
-88	0.030500
0	0.030562
52	0.030625
60	0.030687
104	0.030750
87	0.030812
174	0.030875
148	0.030937
174	0.031000
217	0.031062
209	0.031125
174	0.031187
95	0.031250
26	0.031313
17	0.031375
121	0.031438
-9	0.031500
-149	0.031563
-35	0.031625
-88	0.031688
-157	0.031750
17	0.031813
78	0.031875
34	0.031938
87	0.032000
69	0.032063
0	0.032125
148	0.032188
191	0.032250
78	0.032313
0	0.032375
-18	0.032438
121	0.032500
130	0.032563
8	0.032625
0	0.032688
191	0.032750
226	0.032813
165	0.032875
87	0.032938
60	0.033000
156	0.033063
156	0.033125
156	0.033188
113	0.033250
52	0.033313
95	0.033375
182	0.033438
87	0.033500
52	0.033563
34	0.033625
8	0.033688
60	0.033750
69	0.033813
8	0.033875
17	0.033938
95	0.034000
87	0.034063
121	0.034125
43	0.034188
-44	0.034250
0	0.034313
8	0.034375
-105	0.034438
-27	0.034500
78	0.034563
113	0.034625
78	0.034688
0	0.034750
130	0.034813
113	0.034875
-35	0.034938
-131	0.035000
-96	0.035063
-96	0.035125
-149	0.035187
-122	0.035250
-149	0.035312
-105	0.035375
-131	0.035437
-105	0.035500
-105	0.035562
-88	0.035625
-122	0.035687
-44	0.035750
87	0.035812
-35	0.035875
8	0.035937
95	0.036000
139	0.036062
139	0.036125
130	0.036187
165	0.036250
148	0.036312
191	0.036375
252	0.036437
165	0.036500
200	0.036562
270	0.036625
296	0.036687
313	0.036750
304	0.036812
270	0.036875
243	0.036937
182	0.037000
200	0.037062
261	0.037125
165	0.037187
165	0.037250
182	0.037312
95	0.037375
139	0.037437
130	0.037500
87	0.037562
43	0.037625
60	0.037687
209	0.037750
191	0.037812
174	0.037875
104	0.037937
26	0.038000
60	0.038062
121	0.038125
165	0.038187
78	0.038250
17	0.038312
0	0.038375
-53	0.038437
0	0.038500
104	0.038562
0	0.038625
17	0.038687
-9	0.038750
52	0.038812
34	0.038875
-140	0.038937
-149	0.039000
-131	0.039062
-218	0.039125
-218	0.039188
-88	0.039250
-157	0.039313
-96	0.039375
-18	0.039438
113	0.039500
148	0.039563
-18	0.039625
87	0.039688
296	0.039750
322	0.039813
243	0.039875
200	0.039938
374	0.040000
418	0.040063
322	0.040125
348	0.040188
331	0.040250
313	0.040313
209	0.040375
235	0.040438
365	0.040500
191	0.040563
235	0.040625
191	0.040688
0	0.040750
121	0.040813
0	0.040875
-61	0.040938
-88	0.041000
-244	0.041063
-149	0.041125
-96	0.041188
-201	0.041250
-166	0.041313
-131	0.041375
-105	0.041438
-149	0.041500
-114	0.041563
-96	0.041625
-35	0.041688
52	0.041750
-53	0.041813
0	0.041875
0	0.041938
34	0.042000
104	0.042063
60	0.042125
8	0.042188
-18	0.042250
-61	0.042313
-27	0.042375
121	0.042438
113	0.042500
182	0.042563
191	0.042625
156	0.042688
121	0.042750
130	0.042813
69	0.042875
87	0.042938
174	0.043000
34	0.043062
34	0.043125
-53	0.043187
60	0.043250
226	0.043312
182	0.043375
174	0.043437
139	0.043500
121	0.043562
174	0.043625
226	0.043687
148	0.043750
52	0.043812
113	0.043875
200	0.043937
200	0.044000
34	0.044062
-27	0.044125
-53	0.044187
-79	0.044250
-70	0.044312
-70	0.044375
-105	0.044437
-140	0.044500
-27	0.044562
8	0.044625
-27	0.044687
-27	0.044750
0	0.044812
87	0.044875
17	0.044937
-122	0.045000
-9	0.045062
-27	0.045125
-114	0.045187
-131	0.045250
-105	0.045312
-201	0.045375
-192	0.045437
-9	0.045500
34	0.045562
17	0.045625
8	0.045687
78	0.045750
104	0.045812
217	0.045875
174	0.045937
148	0.046000
235	0.046062
156	0.046125
113	0.046187
8	0.046250
17	0.046312
104	0.046375
226	0.046437
182	0.046500
87	0.046562
148	0.046625
130	0.046687
182	0.046750
130	0.046812
156	0.046875
191	0.046938
87	0.047000
17	0.047063
-35	0.047125
-96	0.047188
-157	0.047250
-175	0.047313
-227	0.047375
-157	0.047438
-192	0.047500
-192	0.047563
-166	0.047625
-244	0.047688
-218	0.047750
-140	0.047813
-61	0.047875
-218	0.047938
-253	0.048000
-140	0.048063
-175	0.048125
-175	0.048188
-79	0.048250
-79	0.048313
-9	0.048375
-44	0.048438
78	0.048500
209	0.048563
243	0.048625
304	0.048688
313	0.048750
365	0.048813
331	0.048875
357	0.048938
322	0.049000
278	0.049063
243	0.049125
209	0.049188
270	0.049250
200	0.049313
174	0.049375
139	0.049438
139	0.049500
148	0.049563
17	0.049625
52	0.049688
148	0.049750
209	0.049813
139	0.049875
78	0.049938
78	0.050000
17	0.050063
87	0.050125
26	0.050188
-105	0.050250
0	0.050313
69	0.050375
52	0.050438
-79	0.050500
-88	0.050563
17	0.050625
-18	0.050688
-18	0.050750
52	0.050812
87	0.050875
34	0.050937
52	0.051000
-9	0.051062
-149	0.051125
8	0.051187
-70	0.051250
-157	0.051312
-70	0.051375
-175	0.051437
-140	0.051500
-61	0.051562
-53	0.051625
-27	0.051687
87	0.051750
95	0.051812
87	0.051875
121	0.051937
156	0.052000
156	0.052062
121	0.052125
121	0.052187
78	0.052250
200	0.052312
148	0.052375
139	0.052437
113	0.052500
209	0.052562
252	0.052625
104	0.052687
313	0.052750
278	0.052812
95	0.052875
78	0.052937
17	0.053000
17	0.053062
104	0.053125
52	0.053187
26	0.053250
43	0.053312
-131	0.053375
-140	0.053437
-96	0.053500
-157	0.053562
-227	0.053625
-192	0.053687
-140	0.053750
-262	0.053812
-157	0.053875
-175	0.053937
-166	0.054000
-236	0.054062
-279	0.054125
-262	0.054187
-227	0.054250
-157	0.054312
-175	0.054375
-131	0.054437
-236	0.054500
-9	0.054562
26	0.054625
26	0.054688
8	0.054750
121	0.054813
191	0.054875
69	0.054938
148	0.055000
148	0.055063
174	0.055125
139	0.055188
217	0.055250
156	0.055313
113	0.055375
52	0.055438
34	0.055500
60	0.055563
78	0.055625
-27	0.055688
-18	0.055750
34	0.055813
26	0.055875
87	0.055938
0	0.056000
-70	0.056063
-9	0.056125
0	0.056188
-175	0.056250
-35	0.056313
-53	0.056375
-9	0.056438
69	0.056500
34	0.056563
-44	0.056625
-53	0.056688
43	0.056750
-18	0.056813
-18	0.056875
-61	0.056938
-53	0.057000
26	0.057063
-35	0.057125
-44	0.057188
8	0.057250
26	0.057313
17	0.057375
43	0.057438
121	0.057500
174	0.057563
182	0.057625
121	0.057688
200	0.057750
182	0.057813
374	0.057875
278	0.057938
156	0.058000
261	0.058063
52	0.058125
139	0.058188
165	0.058250
104	0.058313
87	0.058375
121	0.058438
78	0.058500
69	0.058563
270	0.058625
174	0.058687
121	0.058750
95	0.058812
87	0.058875
17	0.058937
-70	0.059000
-53	0.059062
8	0.059125
34	0.059187
-79	0.059250
43	0.059312
-9	0.059375
17	0.059437
139	0.059500
113	0.059562
174	0.059625
191	0.059687
130	0.059750
156	0.059812
148	0.059875
87	0.059937
43	0.060000
52	0.060062
139	0.060125
60	0.060187
34	0.060250
8	0.060312
8	0.060375
-9	0.060437
-18	0.060500
-105	0.060562
26	0.060625
87	0.060687
-79	0.060750
-114	0.060812
-79	0.060875
-70	0.060937
-244	0.061000
-279	0.061062
-218	0.061125
-210	0.061187
-262	0.061250
-166	0.061312
8	0.061375
-88	0.061437
-44	0.061500
130	0.061562
148	0.061625
87	0.061687
78	0.061750
156	0.061812
217	0.061875
270	0.061937
252	0.062000
235	0.062062
296	0.062125
348	0.062187
226	0.062250
243	0.062312
261	0.062375
209	0.062437
235	0.062500
235	0.062562
209	0.062625
113	0.062687
34	0.062750
-9	0.062812
8	0.062875
78	0.062937
0	0.063000
-53	0.063062
8	0.063125
17	0.063187
-35	0.063250
8	0.063312
69	0.063375
8	0.063437
-44	0.063500
-53	0.063562
-53	0.063625
87	0.063687
-27	0.063750
0	0.063812
60	0.063875
-9	0.063937
-44	0.064000
-96	0.064062
8	0.064125
-88	0.064187
-96	0.064250
8	0.064312
26	0.064375
34	0.064437
69	0.064500
121	0.064562
191	0.064625
156	0.064687
174	0.064750
165	0.064812
130	0.064875
165	0.064937
78	0.065000
17	0.065062
60	0.065125
78	0.065187
60	0.065250
87	0.065312
69	0.065375
87	0.065437
95	0.065500
43	0.065562
34	0.065625
104	0.065687
191	0.065750
139	0.065812
-18	0.065875
139	0.065937
52	0.066000
17	0.066062
8	0.066125
-27	0.066187
26	0.066250
0	0.066312
121	0.066375
113	0.066437
130	0.066500
34	0.066562
52	0.066625
252	0.066687
174	0.066750
148	0.066812
235	0.066875
200	0.066937
148	0.067000
87	0.067062
87	0.067125
60	0.067187
-27	0.067250
17	0.067312
87	0.067375
113	0.067437
95	0.067500
148	0.067562
148	0.067625
0	0.067687
-44	0.067750
8	0.067812
43	0.067875
-53	0.067937
-61	0.068000
-70	0.068062
-105	0.068125
-149	0.068187
-192	0.068250
-114	0.068312
-297	0.068375
-210	0.068437
-122	0.068500
-183	0.068562
-131	0.068625
-88	0.068687
-122	0.068750
-157	0.068812
-210	0.068875
-210	0.068937
-79	0.069000
-114	0.069062
-105	0.069125
-44	0.069187
-18	0.069250
95	0.069312
26	0.069375
17	0.069437
148	0.069500
104	0.069562
156	0.069625
113	0.069687
148	0.069750
139	0.069812
130	0.069875
43	0.069937
-9	0.070000
95	0.070062
-18	0.070125
-105	0.070187
17	0.070250
34	0.070312
-27	0.070375
8	0.070438
-53	0.070500
-88	0.070563
-61	0.070625
0	0.070688
-35	0.070750
-35	0.070813
-44	0.070875
-61	0.070938
-18	0.071000
-61	0.071063
26	0.071125
43	0.071188
-70	0.071250
-9	0.071313
17	0.071375
43	0.071438
78	0.071500
34	0.071563
174	0.071625
165	0.071688
139	0.071750
209	0.071813
43	0.071875
130	0.071938
200	0.072000
104	0.072063
200	0.072125
270	0.072188
261	0.072250
182	0.072313
191	0.072375
139	0.072438
156	0.072500
200	0.072563
52	0.072625
52	0.072688
52	0.072750
-35	0.072813
-131	0.072875
-131	0.072938
-149	0.073000
-149	0.073063
-114	0.073125
-105	0.073188
-201	0.073250
-175	0.073313
-105	0.073375
-122	0.073438
-70	0.073500
-88	0.073563
-140	0.073625
-131	0.073688
-35	0.073750
-27	0.073813
0	0.073875
52	0.073938
104	0.074000
52	0.074063
130	0.074125
121	0.074188
60	0.074250
165	0.074313
191	0.074375
139	0.074438
52	0.074500
182	0.074563
226	0.074625
243	0.074688
217	0.074750
156	0.074813
104	0.074875
113	0.074938
174	0.075000
87	0.075063
-35	0.075125
-27	0.075188
104	0.075250
17	0.075313
-140	0.075375
-61	0.075438
34	0.075500
-35	0.075563
-149	0.075625
-53	0.075688
34	0.075750
-79	0.075813
-140	0.075875
-122	0.075938
-114	0.076000
-166	0.076063
-166	0.076125
-70	0.076188
-192	0.076250
-53	0.076313
60	0.076375
95	0.076438
130	0.076500
87	0.076563
252	0.076625
278	0.076688
43	0.076750
34	0.076813
148	0.076875
-61	0.076938
-131	0.077000
-105	0.077063
-35	0.077125
87	0.077188
-9	0.077250
43	0.077313
78	0.077375
-105	0.077438
-183	0.077500
-79	0.077563
104	0.077625
78	0.077688
87	0.077750
43	0.077813
148	0.077875
296	0.077938
261	0.078000
235	0.078063
296	0.078125
331	0.078187
357	0.078250
339	0.078312
182	0.078375
313	0.078437
287	0.078500
209	0.078562
156	0.078625
226	0.078687
148	0.078750
113	0.078812
156	0.078875
43	0.078937
87	0.079000
8	0.079062
-114	0.079125
-61	0.079187
-18	0.079250
-79	0.079312
-79	0.079375
-114	0.079437
-192	0.079500
-149	0.079562
-105	0.079625
-114	0.079687
-175	0.079750
-349	0.079812
-253	0.079875
-166	0.079937
-149	0.080000
-149	0.080062
-210	0.080125
-201	0.080187
-105	0.080250
-35	0.080312
-18	0.080375
139	0.080437
95	0.080500
130	0.080562
139	0.080625
78	0.080687
95	0.080750
0	0.080812
8	0.080875
95	0.080937
148	0.081000
95	0.081062
139	0.081125
148	0.081187
139	0.081250
278	0.081312
174	0.081375
200	0.081437
243	0.081500
217	0.081562
270	0.081625
287	0.081687
209	0.081750
165	0.081812
165	0.081875
104	0.081937
130	0.082000
200	0.082062
104	0.082125
43	0.082187
87	0.082250
60	0.082312
121	0.082375
130	0.082437
52	0.082500
130	0.082562
113	0.082625
-53	0.082687
-44	0.082750
-157	0.082812
-192	0.082875
-262	0.082937
-366	0.083000
-244	0.083062
-201	0.083125
-218	0.083187
-227	0.083250
-192	0.083312
-88	0.083375
-79	0.083437
-157	0.083500
-27	0.083562
78	0.083625
0	0.083687
78	0.083750
113	0.083812
113	0.083875
139	0.083937
191	0.084000
296	0.084062
209	0.084125
156	0.084187
278	0.084250
392	0.084312
278	0.084375
235	0.084437
278	0.084500
357	0.084562
322	0.084625
174	0.084687
87	0.084750
78	0.084812
148	0.084875
43	0.084937
26	0.085000
-27	0.085062
-9	0.085125
-61	0.085187
-262	0.085250
-227	0.085312
-210	0.085375
-288	0.085437
-279	0.085500
-192	0.085562
-227	0.085625
-175	0.085687
-201	0.085750
-279	0.085812
-183	0.085875
-149	0.085938
-131	0.086000
-140	0.086063
-140	0.086125
-70	0.086188
-88	0.086250
-96	0.086313
-105	0.086375
43	0.086438
148	0.086500
191	0.086563
182	0.086625
104	0.086688
148	0.086750
226	0.086813
17	0.086875
69	0.086938
200	0.087000
60	0.087063
34	0.087125
52	0.087188
95	0.087250
43	0.087313
-70	0.087375
-96	0.087438
-61	0.087500
-122	0.087563
-105	0.087625
-61	0.087688
-35	0.087750
-35	0.087813
-27	0.087875
-35	0.087938
69	0.088000
0	0.088063
34	0.088125
78	0.088188
34	0.088250
104	0.088313
-70	0.088375
-61	0.088438
78	0.088500
52	0.088563
-70	0.088625
-96	0.088688
-166	0.088750
-114	0.088813
-88	0.088875
-44	0.088938
43	0.089000
-44	0.089063
-9	0.089125
-18	0.089188
78	0.089250
87	0.089313
17	0.089375
43	0.089438
-53	0.089500
-105	0.089563
8	0.089625
8	0.089688
0	0.089750
43	0.089813
17	0.089875
-44	0.089938
-131	0.090000
-44	0.090063
-88	0.090125
-140	0.090188
17	0.090250
113	0.090313
-61	0.090375
-122	0.090438
0	0.090500
-61	0.090563
-35	0.090625
-79	0.090688
-175	0.090750
-44	0.090813
-44	0.090875
-175	0.090938
-53	0.091000
52	0.091063
52	0.091125
52	0.091188
60	0.091250
174	0.091313
287	0.091375
209	0.091438
243	0.091500
304	0.091563
287	0.091625
209	0.091688
121	0.091750
78	0.091813
0	0.091875
104	0.091938
104	0.092000
69	0.092063
69	0.092125
69	0.092188
148	0.092250
156	0.092313
174	0.092375
165	0.092438
174	0.092500
43	0.092563
-105	0.092625
-18	0.092688
60	0.092750
-114	0.092813
-227	0.092875
-105	0.092938
-9	0.093000
-96	0.093063
-96	0.093125
-157	0.093188
-201	0.093250
-105	0.093313
-35	0.093375
-70	0.093438
-210	0.093500
-131	0.093563
-114	0.093625
8	0.093688
-140	0.093750
-201	0.093812
-61	0.093875
-96	0.093937
-122	0.094000
-88	0.094062
-70	0.094125
-192	0.094187
-88	0.094250
17	0.094312
104	0.094375
78	0.094437
17	0.094500
-44	0.094562
17	0.094625
52	0.094687
-61	0.094750
0	0.094812
-9	0.094875
-18	0.094937
78	0.095000
43	0.095062
-9	0.095125
78	0.095187
-18	0.095250
-114	0.095312
87	0.095375
121	0.095437
-53	0.095500
-175	0.095562
-192	0.095625
-122	0.095687
-53	0.095750
-192	0.095812
-149	0.095875
8	0.095937
-70	0.096000
-44	0.096062
8	0.096125
-27	0.096187
-27	0.096250
-61	0.096312
-44	0.096375
-96	0.096437
-157	0.096500
-253	0.096562
-262	0.096625
-218	0.096687
-253	0.096750
-149	0.096812
-166	0.096875
-218	0.096937
-96	0.097000
-18	0.097062
26	0.097125
43	0.097187
-9	0.097250
34	0.097312
0	0.097375
-122	0.097437
-70	0.097500
-27	0.097562
-44	0.097625
-53	0.097687
-183	0.097750
-18	0.097812
130	0.097875
60	0.097937
130	0.098000
130	0.098062
26	0.098125
43	0.098187
139	0.098250
174	0.098312
226	0.098375
270	0.098437
261	0.098500
252	0.098562
304	0.098625
200	0.098687
95	0.098750
130	0.098812
87	0.098875
165	0.098937
148	0.099000
43	0.099062
60	0.099125
52	0.099187
87	0.099250
34	0.099312
-53	0.099375
-114	0.099437
-79	0.099500
-61	0.099562
-114	0.099625
-70	0.099687
-157	0.099750
-96	0.099812
-218	0.099875
-236	0.099937
-175	0.100000
-288	0.100062
-192	0.100125
-96	0.100187
8	0.100250
-61	0.100312
-61	0.100375
34	0.100437
8	0.100500
130	0.100562
182	0.100625
156	0.100687
200	0.100750
148	0.100812
139	0.100875
26	0.100937
-88	0.101000
-35	0.101062
52	0.101125
104	0.101187
78	0.101250
-44	0.101312
-114	0.101375
-44	0.101437
-44	0.101500
-44	0.101562
-70	0.101625
-9	0.101688
78	0.101750
43	0.101813
17	0.101875
69	0.101938
174	0.102000
60	0.102063
-79	0.102125
52	0.102188
182	0.102250
130	0.102313
43	0.102375
8	0.102438
43	0.102500
8	0.102563
-44	0.102625
-114	0.102688
-61	0.102750
-88	0.102813
-157	0.102875
-114	0.102938
-9	0.103000
0	0.103063
-131	0.103125
-149	0.103188
-70	0.103250
52	0.103313
52	0.103375
-27	0.103438
-35	0.103500
95	0.103563
60	0.103625
-18	0.103688
17	0.103750
8	0.103813
69	0.103875
139	0.103938
139	0.104000
191	0.104063
165	0.104125
174	0.104188
357	0.104250
383	0.104313
304	0.104375
200	0.104438
174	0.104500
174	0.104563
217	0.104625
174	0.104688
52	0.104750
69	0.104813
52	0.104875
-53	0.104938
-88	0.105000
-61	0.105063
-140	0.105125
-105	0.105188
-53	0.105250
-192	0.105313
-149	0.105375
-96	0.105438
-175	0.105500
-227	0.105563
-166	0.105625
-44	0.105688
-35	0.105750
8	0.105813
-18	0.105875
0	0.105938
8	0.106000
34	0.106063
69	0.106125
69	0.106188
34	0.106250
113	0.106313
156	0.106375
0	0.106438
95	0.106500
43	0.106563
-27	0.106625
-44	0.106688
-131	0.106750
-79	0.106813
17	0.106875
-122	0.106938
-35	0.107000
52	0.107063
-79	0.107125
26	0.107188
8	0.107250
26	0.107313
69	0.107375
34	0.107438
95	0.107500
52	0.107563
-35	0.107625
-35	0.107688
34	0.107750
17	0.107813
-79	0.107875
-61	0.107938
-35	0.108000
-70	0.108063
-105	0.108125
-122	0.108188
-122	0.108250
-96	0.108313
-44	0.108375
-35	0.108438
-79	0.108500
-79	0.108563
-88	0.108625
-96	0.108688
-70	0.108750
-44	0.108813
8	0.108875
78	0.108938
52	0.109000
17	0.109063
0	0.109125
8	0.109188
78	0.109250
60	0.109313
191	0.109375
270	0.109437
287	0.109500
209	0.109562
182	0.109625
165	0.109687
174	0.109750
87	0.109812
26	0.109875
104	0.109937
43	0.110000
217	0.110062
165	0.110125
52	0.110187
104	0.110250
130	0.110312
95	0.110375
78	0.110437
-70	0.110500
-175	0.110562
-122	0.110625
-262	0.110687
-262	0.110750
-201	0.110812
-236	0.110875
-271	0.110937
-166	0.111000
-140	0.111062
-131	0.111125
-79	0.111187
-27	0.111250
-122	0.111312
-166	0.111375
-70	0.111437
-114	0.111500
-114	0.111562
-105	0.111625
-44	0.111687
-44	0.111750
-96	0.111812
-149	0.111875
-105	0.111937
-44	0.112000
-96	0.112062
-79	0.112125
8	0.112187
17	0.112250
17	0.112312
8	0.112375
-44	0.112437
-96	0.112500
-96	0.112562
0	0.112625
-88	0.112687
-105	0.112750
-44	0.112812
-61	0.112875
-96	0.112937
-61	0.113000
-9	0.113062
43	0.113125
87	0.113187
52	0.113250
-9	0.113312
-35	0.113375
43	0.113437
87	0.113500
95	0.113562
-9	0.113625
-18	0.113687
17	0.113750
-140	0.113812
-122	0.113875
-88	0.113937
-70	0.114000
-70	0.114062
-140	0.114125
-35	0.114187
87	0.114250
156	0.114312
139	0.114375
113	0.114437
156	0.114500
104	0.114562
-27	0.114625
-61	0.114687
-114	0.114750
-79	0.114812
-140	0.114875
-183	0.114937
-105	0.115000
-122	0.115062
-157	0.115125
-166	0.115187
-210	0.115250
-70	0.115312
0	0.115375
-140	0.115437
-105	0.115500
-79	0.115562
-9	0.115625
-44	0.115687
-88	0.115750
17	0.115812
-35	0.115875
-79	0.115937
43	0.116000
0	0.116062
8	0.116125
121	0.116187
0	0.116250
148	0.116312
217	0.116375
43	0.116437
139	0.116500
235	0.116562
270	0.116625
130	0.116687
69	0.116750
121	0.116812
34	0.116875
69	0.116937
156	0.117000
113	0.117062
95	0.117125
34	0.117188
43	0.117250
-35	0.117313
-131	0.117375
-122	0.117438
-79	0.117500
-79	0.117563
-140	0.117625
-79	0.117688
-44	0.117750
-44	0.117813
-35	0.117875
-61	0.117938
-96	0.118000
